OBJECTID,POINT_X,POINT_Y
7575,-87.69,42.02337
7576,-87.6433,41.72967
7577,-87.7556,41.89667
7578,-87.652,41.71744
7579,-87.7118,41.91196
7580,-87.743,41.79706
7581,-87.6701,41.91602
7582,-87.6751,41.91046
7583,-87.5491,41.74463
7584,-87.7315,41.95351
7585,-87.6411,41.79396
7586,-87.6206,41.68246
7587,-87.6669,41.78665
7588,-87.7908,41.9382
7589,-87.799,41.92351
7590,-87.6919,41.80826
7591,-87.7599,41.96051
7592,-87.7076,41.76423
8535,-87.7483,41.99291
8536,-87.6049,41.73494
8537,-87.5511,41.71919
8538,-87.7127,41.95014
8539,-87.7116,42.00456
8540,-87.7654,41.89662
8541,-87.639,41.88194
8542,-87.6249,41.88836
8543,-87.637,41.87952
8544,-87.64,41.88308
8545,-87.6426,41.88307
8546,-87.6353,41.88433
8547,-87.5979,41.75873
8548,-87.7098,41.9321
8549,-87.749,42.02633
8550,-87.6857,41.94681
8551,-87.6894,41.94679
8552,-87.8293,41.9523
8553,-87.6898,42.01823
8554,-87.6909,41.77922
8555,-87.7059,41.96854
8556,-87.6737,41.87157
8557,-87.6833,41.8576
8558,-87.6685,41.98174
8559,-87.6903,42.01689
8560,-87.7531,41.89504
8561,-87.7071,41.74984
8562,-87.8033,41.95566
8563,-87.6991,42.04845
8564,-87.7163,41.9344
8565,-87.6256,41.74013
8566,-87.7135,41.99404
8567,-87.7444,41.94624
8568,-87.5777,41.72614
8569,-87.6957,41.77916
8570,-87.7416,41.85144
8571,-87.6809,41.94687
8572,-87.6985,41.69154
8573,-87.6484,41.85798
8574,-87.6415,41.84346
8575,-87.7021,41.74059
8576,-87.6355,41.92024
8577,-87.8053,41.89959
8578,-87.657,41.95438
8579,-87.6717,41.9178
8580,-87.7255,41.96092
8581,-87.6169,41.68533
8582,-87.6875,41.9977
8583,-87.6498,41.89109
8584,-87.6461,41.91818
8585,-87.6023,41.6571
8586,-87.785,41.91456
8587,-87.6415,41.66858
8588,-87.551,41.72425
8589,-87.6456,41.81474
8590,-87.7179,41.77868
8591,-87.7752,41.90916
8592,-87.6259,41.70707
8593,-87.7856,41.96838
8594,-87.6904,41.93209
8595,-87.6917,41.87742
8596,-87.7257,41.96815
8597,-87.6871,41.99048
8598,-87.6569,41.79372
9547,-87.6701,41.9161
9548,-87.6661,42.00551
9549,-87.6481,41.90905
9550,-87.7263,41.91305
9551,-87.5753,41.72808
9552,-87.7592,41.93855
9553,-87.7182,41.87347
9554,-87.6641,41.86677
9555,-87.6542,41.90347
9556,-87.8364,41.95195
9557,-87.6981,42.06422
9558,-87.6187,41.76558
9559,-87.5567,41.72634
9560,-87.8012,41.77915
9561,-87.7188,41.93592
9562,-87.5401,41.64868
9563,-87.7657,41.91236
9564,-87.8074,41.95564
9565,-87.6903,42.0204
9566,-87.6609,42.00142
9567,-87.5646,41.70822
9568,-87.6045,41.71662
9569,-87.6458,41.81471
9570,-87.6388,41.91477
9571,-87.6758,41.84646
9572,-87.6143,41.72689
9573,-87.7975,41.97914
9574,-87.6359,41.78712
9575,-87.7793,41.95295
9576,-87.691,41.69161
9577,-87.677,41.80113
9578,-87.8049,41.9682
9579,-87.6459,41.9109
9580,-87.7247,41.97551
9581,-87.8243,41.94505
9582,-87.7739,41.77408
9583,-87.6542,41.95262
9584,-87.652,41.79379
9585,-87.6446,41.68495
9586,-87.6454,41.70683
9587,-87.5652,41.75895
9588,-87.5587,41.75977
9589,-87.7699,42.00528
9590,-87.6424,41.92871
9591,-87.6913,41.82189
9592,-87.7478,42.0189
9593,-87.7914,41.98796
9594,-87.807,41.94353
9595,-87.6074,41.79486
9596,-87.6336,41.75251
9597,-87.6307,41.80378
9598,-87.8093,41.94525
9599,-87.6359,41.72166
9600,-87.6954,41.76455
9601,-87.7238,41.90517
9602,-87.6602,41.91067
9603,-87.6427,41.88561
9604,-87.6489,41.93292
9605,-87.6991,41.98531
9606,-87.7038,41.80563
9607,-87.624,41.90064
9608,-87.6443,41.93995
9609,-87.7756,41.92369
10481,-87.6768,41.67731
10482,-87.6524,41.89119
10483,-87.691,41.87756
10484,-87.6938,42.06437
10485,-87.5632,41.72636
10486,-87.5283,41.70277
10487,-87.7029,41.68428
10488,-87.7742,41.95319
10489,-87.613,41.79382
10490,-87.7286,41.73481
10491,-87.715,42.06457
10492,-87.7593,41.77817
10493,-87.6604,41.70678
10494,-87.7077,41.73524
10495,-87.6183,41.79482
10496,-87.6859,41.79391
10497,-87.7061,41.87497
10498,-87.843,41.97852
10499,-87.6795,41.76844
10500,-87.7816,41.90928
10501,-87.7932,41.93828
10502,-87.6645,41.88155
10503,-87.601,41.78417
10504,-87.6221,41.84572
10505,-87.7957,41.77387
10506,-87.6399,41.69244
10507,-87.6714,41.91611
10508,-87.5513,41.74472
10509,-87.7175,42.05552
10510,-87.7809,41.90911
10511,-87.668,41.72101
10512,-87.5817,41.7223
10513,-87.6365,41.73601
10514,-87.8264,41.96667
10515,-87.8461,41.96629
10516,-87.7445,41.77833
10517,-87.6028,41.75127
10518,-87.7868,42.01195
10519,-87.7306,41.79306
10520,-87.6951,41.74979
10521,-87.6763,41.87563
10522,-87.6264,41.83628
10523,-87.7117,41.91351
10524,-87.5509,41.71533
10525,-87.783,41.88811
10526,-87.6697,41.89088
10527,-87.6973,41.99752
10528,-87.7643,41.77794
10529,-87.7696,41.95305
10530,-87.6898,41.91022
10531,-87.6973,41.92293
10532,-87.6314,41.81649
10533,-87.6596,41.95091
10534,-87.7321,41.94421
10535,-87.6299,41.85301
10536,-87.6768,41.88476
10537,-87.649,41.93453
10538,-87.6553,41.70673
10539,-87.648,41.90385
10540,-87.7251,41.85881
10541,-87.6977,41.93202
10542,-87.7278,41.79308
7593,-87.7486,41.98978
7594,-87.6672,41.70655
7595,-87.7025,41.9028
7596,-87.5362,41.72277
7597,-87.6423,41.69223
7598,-87.711,41.8903
7599,-87.6826,41.91759
7600,-87.8168,41.99691
7601,-87.6058,41.79487
7602,-87.6849,41.91029
7603,-87.716,41.88081
7604,-87.7133,41.69131
7605,-87.617,41.82764
7606,-87.6293,41.88207
7607,-87.6464,41.85251
7608,-87.5764,41.77333
7609,-87.6854,41.84861
7610,-87.7034,41.79003
7611,-87.6842,41.89571
7612,-87.7084,41.96113
7613,-87.666,41.90326
7614,-87.6667,41.88161
7615,-87.6669,41.88131
7616,-87.6477,41.90357
7617,-87.7432,41.81504
7618,-87.7093,42.00556
7619,-87.6941,41.96864
7620,-87.6995,41.99022
7621,-87.7663,41.91894
7622,-87.6651,41.80839
7623,-87.7232,41.91726
7624,-87.7664,41.93873
7625,-87.7666,41.93843
7626,-87.6971,41.92266
7627,-87.7375,41.793
7628,-87.6328,41.91108
7629,-87.7876,41.97612
7630,-87.669,41.94692
7631,-87.6714,41.9469
7632,-87.669,41.94682
7633,-87.6778,41.91066
7634,-87.722,41.92442
7635,-87.6654,41.95991
7636,-87.6648,41.809
7637,-87.7525,41.88049
7638,-87.5839,41.79679
7639,-87.5715,41.71337
7640,-87.7415,41.75716
7641,-87.7771,41.96574
7642,-87.6424,41.69581
7643,-87.6792,41.97049
7644,-87.6506,41.97248
7645,-87.6943,41.81365
7646,-87.7208,41.70566
7647,-87.7505,42.04431
7648,-87.6324,41.88849
7649,-87.5257,41.69531
7650,-87.6593,41.86685
7651,-87.6961,41.78629
7652,-87.5741,41.76607
7653,-87.7684,41.91916
7654,-87.733,41.92435
7655,-87.6793,41.88123
8599,-87.6208,41.85285
8600,-87.742,41.85119
8601,-87.6765,41.7792
8602,-87.6422,41.76882
8603,-87.7229,41.78237
8604,-87.6837,41.82658
8605,-87.6445,41.84825
8606,-87.7559,41.90414
8607,-87.6244,41.74718
8608,-87.7,41.74975
8609,-87.6516,41.75955
8610,-87.7357,41.96079
8611,-87.6125,41.80207
8612,-87.8072,41.94898
8613,-87.6907,41.86329
8614,-87.795,41.9902
8615,-87.6044,41.72396
8616,-87.6621,41.71908
8617,-87.6682,41.9816
8618,-87.6957,41.86473
8619,-87.695,41.83853
8620,-87.7476,42.018
8621,-87.6498,41.96026
8622,-87.6625,41.72292
8623,-87.6231,41.8406
8624,-87.7211,41.72078
8625,-87.6992,42.03257
8626,-87.7178,41.85889
8627,-87.7175,41.85156
8628,-87.7878,41.96847
8629,-87.7543,41.94612
8630,-87.6014,41.73676
8631,-87.7151,41.91736
8632,-87.7437,42.02635
8633,-87.6186,41.78025
8634,-87.7334,41.97554
8635,-87.6564,41.95452
8636,-87.7664,41.88031
8637,-87.6998,41.7499
8638,-87.6742,41.8813
8639,-87.7787,41.93839
8640,-87.7985,41.94537
8641,-87.7096,41.8994
8642,-87.5705,41.72625
8643,-87.709,41.90288
8644,-87.6933,41.86663
8645,-87.6688,41.86929
8646,-87.7677,41.8949
8647,-87.5711,41.75899
8648,-87.6454,41.72153
8649,-87.7092,41.82258
8650,-87.7189,41.89551
8651,-87.6959,41.86259
8652,-87.6705,41.8304
8653,-87.7464,41.90951
8654,-87.7504,41.89487
8655,-87.5916,41.78048
8656,-87.6883,41.77912
8657,-87.6769,41.88126
8658,-87.6694,41.98604
8659,-87.8368,41.97382
8660,-87.6997,42.01759
8661,-87.6329,41.899
8662,-87.6746,41.805
9610,-87.6479,41.9366
9611,-87.6252,41.78035
9612,-87.6851,41.8391
9613,-87.6243,41.88469
9614,-87.6893,41.98344
9615,-87.627,41.85534
9616,-87.6761,41.86326
9617,-87.6342,41.91553
9618,-87.6589,41.69923
9619,-87.6211,41.68907
9620,-87.6794,41.97247
9621,-87.6062,41.78579
9622,-87.6486,41.91829
9623,-87.6776,41.83054
9624,-87.7136,41.97389
9625,-87.6489,41.92568
9626,-87.6548,41.96925
9627,-87.705,41.84651
9628,-87.6916,41.89239
9629,-87.7149,41.93931
9630,-87.7329,41.9902
9631,-87.6818,42.06419
9632,-87.6995,41.82732
9633,-87.7245,41.97558
9634,-87.6826,41.75073
9635,-87.7399,41.90241
9636,-87.6011,41.80226
9637,-87.6396,41.67778
9638,-87.7008,41.77894
9639,-87.7336,41.89516
9640,-87.8142,41.93792
9641,-87.8029,41.93074
9642,-87.6862,41.77916
9643,-87.6324,41.67786
9644,-87.7645,41.96045
9645,-87.6749,41.9088
9646,-87.7746,41.79243
9647,-87.7002,42.05195
9648,-87.7406,41.93154
9649,-87.6216,41.7582
9650,-87.7252,41.95358
9651,-87.7293,41.92439
9652,-87.7939,41.95272
9653,-87.601,41.77313
9654,-87.6193,41.89097
9655,-87.6219,41.76551
9656,-87.7064,41.70603
9657,-87.744,41.85115
9658,-87.6833,41.852
9659,-87.7404,41.90962
9660,-87.7854,41.91674
9661,-87.5859,41.74789
9662,-87.6415,41.66341
9663,-87.7034,41.78453
9664,-87.7869,41.95829
9665,-87.6991,41.97774
9666,-87.5756,41.73151
9667,-87.6205,41.88478
9668,-87.7235,41.79884
9669,-87.6051,41.74217
9670,-87.6993,41.98683
9671,-87.8063,41.92378
9672,-87.7019,41.7298
10543,-87.6695,41.8085
10544,-87.6742,41.78656
10545,-87.6589,41.97811
10546,-87.742,41.76325
10547,-87.7858,41.93291
10548,-87.7067,41.89676
10549,-87.7129,41.85894
10550,-87.6641,41.89604
10551,-87.6771,41.67721
10552,-87.6341,41.72149
10553,-87.6989,41.9101
10554,-87.65,41.85799
10555,-87.6889,41.87745
10556,-87.7036,42.05186
10557,-87.7019,41.99035
10558,-87.5945,41.7732
10559,-87.6681,41.83042
10560,-87.5983,41.79496
10561,-87.7501,41.96063
10562,-87.6147,41.73825
10563,-87.6163,41.80408
10564,-87.7448,41.87036
10565,-87.6769,42.06127
10566,-87.788,41.97029
10567,-87.6994,42.02648
10568,-87.6803,42.0439
10569,-87.6464,41.85081
10570,-87.6786,41.95225
10571,-87.6377,41.92663
10572,-87.5858,41.73902
10573,-87.8072,41.97099
10574,-87.7595,41.9666
10575,-87.6621,41.8014
10576,-87.6361,41.73622
10577,-87.6577,41.79418
10578,-87.5659,41.71357
10579,-87.6936,41.87385
10580,-87.6466,41.75977
10581,-87.7357,41.80777
10582,-87.7489,41.93156
10583,-87.6886,41.96611
10584,-87.6789,41.88134
10585,-87.6115,41.72205
10586,-87.7883,41.77398
10587,-87.5937,41.73687
10588,-87.78,41.90931
10589,-87.6536,41.74146
10590,-87.6155,41.77265
10591,-87.6336,41.81714
10592,-87.6413,41.82724
10593,-87.5629,41.73507
10594,-87.695,41.84007
10595,-87.655,41.80532
10596,-87.6412,41.83621
10597,-87.677,41.89766
10598,-87.7646,41.95314
10599,-87.6991,41.80814
10600,-87.5759,41.75362
10601,-87.785,41.91087
10602,-87.6851,41.75018
10603,-87.7717,41.88023
10604,-87.7435,41.90246
10605,-87.681,41.9542
7656,-87.7489,42.02622
7657,-87.6219,41.76915
7658,-87.7137,41.70592
7659,-87.7839,41.94563
7660,-87.6383,41.8089
7661,-87.6133,41.78019
7662,-87.6773,42.06395
7663,-87.7959,41.7737
7664,-87.7538,41.75994
7665,-87.6991,42.02648
7666,-87.7022,42.01192
7667,-87.629,41.73608
7668,-87.5628,41.75896
7669,-87.6729,41.91778
7670,-87.6781,41.70638
7671,-87.8137,41.77698
7672,-87.8144,41.94506
7673,-87.7257,42.0262
7674,-87.7031,41.88095
7675,-87.7968,41.93081
7676,-87.6818,41.89069
7677,-87.6927,42.00853
7678,-87.6861,42.00868
7679,-87.6713,41.916
7680,-87.7534,41.90221
7681,-87.7302,41.77852
7682,-87.7101,41.93924
7683,-87.6744,41.79584
7684,-87.5648,41.72034
7685,-87.7576,41.96404
7686,-87.7648,41.96969
7687,-87.6263,41.75474
7688,-87.6296,41.76248
7689,-87.621,41.69817
7690,-87.7331,41.9448
7691,-87.5861,41.75213
7692,-87.6516,41.97526
7693,-87.8012,41.78825
7694,-87.7455,41.88861
7695,-87.6876,41.92929
7696,-87.8072,41.95499
7697,-87.6326,41.88402
7698,-87.6741,42.00908
7699,-87.7881,41.99746
7700,-87.7878,41.98576
7701,-87.6647,41.69024
7702,-87.7854,41.91831
7703,-87.6673,41.88699
7704,-87.7672,41.95691
7705,-87.7037,41.79364
7706,-87.6702,41.98973
7707,-87.6731,42.00514
7708,-87.6248,41.90297
7709,-87.7458,41.89324
7710,-87.6951,41.83614
7711,-87.7121,41.92292
7712,-87.5864,41.76437
7713,-87.8247,42.00806
7714,-87.7739,41.77607
7715,-87.7159,41.87702
7716,-87.7012,41.69896
7717,-87.7114,41.99306
7718,-87.6754,41.8341
8663,-87.7575,41.91734
8664,-87.5398,41.65722
8665,-87.6417,41.66885
8666,-87.7032,41.77723
8667,-87.8222,42.00669
8668,-87.7738,42.00061
8669,-87.7806,41.97399
8670,-87.6117,41.77292
8671,-87.6384,41.90658
8672,-87.6974,41.92652
8673,-87.7558,41.9076
8674,-87.6663,41.96337
8675,-87.7105,41.86808
8676,-87.6067,41.81846
8677,-87.7768,41.9566
8678,-87.6202,41.89857
8679,-87.8059,41.91086
8680,-87.7656,41.91538
8681,-87.6459,41.82513
8682,-87.6755,41.84478
8683,-87.6941,41.89341
8684,-87.6995,42.01742
8685,-87.7431,41.81301
8686,-87.7437,41.83839
8687,-87.748,41.979
8688,-87.7477,42.0162
8689,-87.6873,42.03747
8690,-87.6714,42.0007
8691,-87.6963,41.88544
8692,-87.7125,41.94346
8693,-87.7122,41.93007
8694,-87.6056,41.7713
8695,-87.6496,41.95265
8696,-87.6229,41.8925
8697,-87.5856,41.77339
8698,-87.6373,41.77995
8699,-87.717,41.93193
8700,-87.7761,41.93853
8701,-87.658,41.73596
8702,-87.6163,41.79486
8703,-87.692,41.91038
8704,-87.6395,41.93757
8705,-87.6765,41.87282
8706,-87.6851,41.84504
8707,-87.65,41.96192
8708,-87.7258,41.88049
8709,-87.686,41.85921
8710,-87.685,41.82281
8711,-87.7826,41.98297
8712,-87.6305,41.86756
8713,-87.6463,41.94556
8714,-87.7039,41.80092
8715,-87.6267,41.83483
8716,-87.69,42.00145
8717,-87.8148,41.95252
8718,-87.6248,41.76355
8719,-87.7257,41.88394
8720,-87.6727,41.73918
8721,-87.7061,41.9684
8722,-87.7444,41.97533
8723,-87.5815,41.77333
8724,-87.6999,41.73508
8725,-87.733,41.93163
8726,-87.6231,41.75092
9673,-87.6167,41.81861
9674,-87.7139,41.98837
9675,-87.7151,41.8607
9676,-87.721,41.7076
9677,-87.7934,41.98904
9678,-87.6539,41.75421
9679,-87.5517,41.74338
9680,-87.7797,42.00349
9681,-87.5799,41.74729
9682,-87.8057,41.90165
9683,-87.683,41.76095
9684,-87.8366,41.96831
9685,-87.7444,41.86216
9686,-87.7273,42.05876
9687,-87.6152,41.76403
9688,-87.7551,41.87855
9689,-87.8466,41.96824
9690,-87.6329,41.89168
9691,-87.628,41.88337
9692,-87.7624,41.79268
9693,-87.7466,41.92435
9694,-87.698,41.95408
9695,-87.6066,41.81305
9696,-87.6883,41.95388
9697,-87.7667,41.95309
9698,-87.6976,41.93933
9699,-87.7435,41.90234
9700,-87.6164,41.81671
9701,-87.7218,41.93192
9702,-87.6754,41.75025
9703,-87.6586,41.75583
9704,-87.5827,41.72591
9705,-87.6849,41.83018
9706,-87.7762,41.93487
9707,-87.5858,41.76956
9708,-87.6424,41.79394
9709,-87.7099,41.7642
9710,-87.6272,41.75085
9711,-87.6961,41.79358
9712,-87.7306,42.0262
9713,-87.6868,41.9759
9714,-87.7151,41.90157
9715,-87.6685,41.91604
9716,-87.729,41.90708
9717,-87.7399,41.7784
9718,-87.6944,41.89559
9719,-87.7475,41.91685
9720,-87.6479,41.83066
9721,-87.6026,41.78037
10634,-87.5754,41.72226
9722,-87.621,41.88779
9723,-87.6851,41.91755
9724,-87.7587,41.92401
9725,-87.7219,42.05883
9726,-87.5586,41.73725
9727,-87.6333,41.81633
9728,-87.6588,41.70669
9729,-87.6815,41.73536
9730,-87.8194,41.9669
9731,-87.614,41.83108
9732,-87.7595,41.86559
9733,-87.7148,41.84638
9734,-87.7619,41.94585
10606,-87.6617,41.77957
10607,-87.7806,41.96855
10608,-87.6707,41.96163
10609,-87.6821,41.96147
10610,-87.7543,41.77462
10611,-87.6643,41.96902
10612,-87.7397,41.77852
10613,-87.7861,41.77766
10614,-87.6639,42.00554
10615,-87.7455,41.96812
10616,-87.7452,41.86598
10617,-87.6288,41.7363
10618,-87.6188,41.72192
10619,-87.7097,41.8445
10620,-87.7342,41.92434
10621,-87.6974,42.01932
10622,-87.6975,42.00847
10623,-87.6643,41.70661
10624,-87.7592,41.85096
10625,-87.7495,41.85103
10626,-87.7095,41.90275
10627,-87.6571,41.89101
10628,-87.6878,41.93747
10629,-87.6699,41.99256
10630,-87.6551,41.98179
10631,-87.6544,41.78134
10632,-87.6495,41.94369
10633,-87.6583,41.91722
10635,-87.6929,41.98117
10636,-87.6674,41.89591
10637,-87.6703,41.99452
10638,-87.677,41.89061
10639,-87.6312,41.91128
10640,-87.6452,41.79075
10641,-87.8066,41.93098
10642,-87.5397,41.6536
10643,-87.6154,41.76943
10644,-87.5841,41.79939
10645,-87.6165,41.81688
10646,-87.6273,41.86766
10647,-87.6445,41.77233
10648,-87.6387,41.91809
10649,-87.7016,41.85944
10650,-87.6544,41.94469
10651,-87.7672,41.96038
10652,-87.7054,41.85831
10653,-87.747,41.94072
10654,-87.7356,41.87702
10655,-87.6308,41.70701
10656,-87.7513,41.87665
10657,-87.7522,41.8803
10658,-87.7355,42.0262
10659,-87.7205,42.06437
10660,-87.688,41.89081
10661,-87.7622,41.95314
10662,-87.7152,41.93922
10663,-87.7379,41.87321
10664,-87.6661,41.68468
10665,-87.7036,42.06426
10666,-87.5511,41.71553
10667,-87.8071,41.97873
7719,-87.7322,41.94412
7720,-87.768,41.97579
7721,-87.7856,41.92745
7722,-87.7757,41.9207
7723,-87.5761,41.75147
7724,-87.6903,42.00874
7725,-87.6259,41.79823
7726,-87.6994,41.98549
7727,-87.6746,41.80108
7728,-87.7264,41.90245
7729,-87.6206,41.71494
7730,-87.7044,41.81721
7731,-87.7281,41.96835
7732,-87.6545,41.84341
7733,-87.7634,41.97067
7734,-87.7173,41.84444
7735,-87.6739,41.77577
7736,-87.6871,41.9031
7737,-87.6953,41.84653
7738,-87.7366,41.91026
7739,-87.6704,41.83497
7740,-87.7105,41.863
7741,-87.6664,41.87428
7742,-87.618,41.89192
7743,-87.6614,41.68489
7744,-87.6326,41.87692
7745,-87.6973,41.92492
7746,-87.7173,41.76421
7747,-87.6722,41.7212
7748,-87.7024,41.84462
7749,-87.6989,41.85193
7750,-87.778,41.7934
7751,-87.6554,41.915
7752,-87.7998,41.97951
7753,-87.7216,41.72609
7754,-87.7051,41.84277
7755,-87.6788,41.95241
7756,-87.7345,41.93163
7757,-87.6073,41.69276
7758,-87.7577,41.91719
7759,-87.8084,41.77705
7760,-87.6143,41.8238
7761,-87.715,41.76415
7762,-87.7074,41.74962
7763,-87.7491,41.88034
7764,-87.6274,41.87041
7765,-87.6834,41.77552
7766,-87.687,41.90294
7767,-87.6542,41.77223
7768,-87.7648,41.88214
7769,-87.6762,41.86317
7770,-87.6278,41.88086
7771,-87.669,41.95072
7772,-87.7138,41.98655
7773,-87.6363,41.91854
7774,-87.621,41.69275
7775,-87.5763,41.77004
7776,-87.772,41.79245
7777,-87.7132,41.96467
7778,-87.723,41.79305
7779,-87.7232,41.80254
7780,-87.6148,41.74376
7781,-87.7065,41.89206
8727,-87.7264,41.91526
8728,-87.664,41.77887
8729,-87.8463,41.97
8730,-87.6275,41.73635
8731,-87.7938,41.96021
8732,-87.6323,41.76911
8733,-87.5814,41.77345
8734,-87.692,41.82288
8735,-87.5887,41.75152
8736,-87.6722,41.9616
8737,-87.715,41.6841
8738,-87.678,41.79397
8739,-87.6099,41.80224
8740,-87.778,41.92386
8741,-87.7619,41.95334
8742,-87.7012,41.70629
8743,-87.664,41.96535
8744,-87.7252,41.87088
8745,-87.6658,41.75045
8746,-87.6592,41.83064
8747,-87.6275,41.78741
8748,-87.6298,41.75093
8749,-87.7092,42.0265
8750,-87.7492,41.91531
8751,-87.722,41.75777
8752,-87.7058,41.87179
8753,-87.676,41.94693
8754,-87.7905,41.93102
8755,-87.7731,41.97173
8756,-87.5548,41.70648
8757,-87.711,41.87938
8758,-87.6428,41.70343
8759,-87.6973,41.81819
8760,-87.6265,41.76025
8761,-87.6581,41.86165
8762,-87.6574,41.89765
8763,-87.7259,41.88692
8764,-87.7127,41.94239
8765,-87.7647,41.87479
8766,-87.6541,41.76336
8767,-87.6998,42.01395
8768,-87.6149,41.7455
8769,-87.5758,41.73883
8770,-87.6206,41.70547
8771,-87.5596,41.6956
8772,-87.7012,41.7007
8773,-87.7266,41.91507
8774,-87.5626,41.73513
8775,-87.691,41.86281
8776,-87.591,41.75558
8777,-87.6952,42.05975
8778,-87.7243,41.82499
8779,-87.7536,42.02962
8780,-87.5959,41.75881
8781,-87.7251,41.93982
8782,-87.7885,42.01178
8783,-87.7048,41.83548
8784,-87.679,41.95971
8785,-87.6934,41.77374
8786,-87.7028,41.76265
8787,-87.6437,41.74969
8788,-87.7682,41.8801
8789,-87.8286,41.93768
9735,-87.5945,41.7221
9736,-87.6887,41.91751
9737,-87.6147,41.73643
9738,-87.6677,41.90324
9739,-87.7362,41.90245
9740,-87.7174,41.7641
9741,-87.6423,41.86712
9742,-87.6223,41.7837
9743,-87.6842,41.7938
9744,-87.63,41.85315
9745,-87.692,41.90295
9746,-87.7462,41.91389
9747,-87.6848,41.99775
9748,-87.5767,41.77338
9749,-87.7101,41.77878
9750,-87.6589,41.75944
9751,-87.6838,41.9686
9752,-87.6959,41.87373
9753,-87.782,41.96022
9754,-87.5855,41.72225
9755,-87.7956,41.93082
9756,-87.7858,41.93093
9757,-87.6686,41.93233
9758,-87.6238,41.85571
9759,-87.6861,41.87376
9760,-87.617,41.83829
9761,-87.6058,41.76581
9762,-87.6595,41.77948
9763,-87.7769,41.95297
9764,-87.6204,41.78388
9765,-87.7412,41.96085
9766,-87.7704,41.90214
9767,-87.6689,41.95436
9768,-87.6221,41.83112
9769,-87.5854,41.74779
9770,-87.6884,41.95573
9771,-87.6101,41.89233
9772,-87.6423,41.69403
9773,-87.8065,41.93427
9774,-87.8071,41.9581
9775,-87.7846,41.89027
9776,-87.559,41.7625
9777,-87.6158,41.78931
9778,-87.7149,41.84975
9779,-87.6375,41.87438
9780,-87.7887,41.77749
9781,-87.636,41.90375
9782,-87.598,41.75129
9783,-87.5974,41.78045
9784,-87.7518,42.0262
9785,-87.7467,41.76
9786,-87.7206,41.96098
9787,-87.7426,42.0262
9788,-87.7906,41.96003
9789,-87.6469,41.6851
9790,-87.6827,41.84577
9791,-87.5444,41.73216
9792,-87.7657,41.9004
9793,-87.6565,41.93092
9794,-87.8304,42.00961
9795,-87.7654,41.893
9796,-87.7278,41.95555
10668,-87.7617,41.96978
10669,-87.5873,41.7529
10670,-87.7491,42.03904
10671,-87.8069,41.93989
10672,-87.6866,41.881
10673,-87.7044,41.82069
10674,-87.7188,41.80785
10675,-87.6032,41.76575
10676,-87.6955,41.76446
10677,-87.6621,41.78672
10678,-87.7085,41.8736
10679,-87.7844,41.79221
10680,-87.6498,41.69222
10681,-87.7633,42.06248
10682,-87.6483,41.91246
10683,-87.7124,41.94651
10684,-87.7672,41.94594
10685,-87.6659,41.93968
10686,-87.6534,41.89484
10687,-87.7205,41.88074
10688,-87.6013,41.78738
10689,-87.5398,41.65932
10690,-87.7493,42.0374
10691,-87.5525,41.70981
10692,-87.7977,41.99145
10693,-87.7639,41.93854
10694,-87.5959,41.69758
10695,-87.5987,41.69509
10696,-87.5983,41.69522
10697,-87.6821,41.72517
10698,-87.6823,41.7251
10699,-87.7628,41.90951
10700,-87.7384,41.95362
10701,-87.7606,42.06248
10702,-87.5449,41.75188
10703,-87.776,41.77403
10704,-87.7757,41.91805
10705,-87.7763,41.93829
10706,-87.7035,41.79338
10707,-87.5793,41.75877
10708,-87.7354,41.79975
10709,-87.7305,41.80053
10710,-87.7467,41.92982
10711,-87.7557,41.8947
10712,-87.7555,41.89512
10713,-87.6552,41.96154
10714,-87.7548,41.87682
10715,-87.6256,41.7691
10716,-87.7323,41.75847
10717,-87.7497,41.95534
10718,-87.6862,41.8788
10719,-87.688,41.93014
10720,-87.6861,41.87628
10721,-87.6101,41.69246
10722,-87.6302,41.85951
10723,-87.6303,41.85952
10724,-87.5597,41.71186
10725,-87.6304,41.80172
10726,-87.647,41.94011
10727,-87.5932,41.78605
10728,-87.5761,41.74517
7782,-87.6549,41.9782
7783,-87.6534,41.74134
7784,-87.7879,41.96869
7785,-87.7214,41.7369
7786,-87.6203,41.67435
7787,-87.6681,41.83634
7788,-87.8056,41.89623
7789,-87.6889,42.04429
7790,-87.6656,41.92511
7791,-87.6629,41.92515
7792,-87.6897,41.99788
7793,-87.69,41.99753
7794,-87.6901,42.01248
7795,-87.6893,41.97571
7796,-87.6828,41.754
7797,-87.6873,41.90651
7798,-87.6005,41.76208
7799,-87.6597,41.87653
7800,-87.6802,41.84673
7801,-87.624,41.86451
7802,-87.6661,41.92525
7803,-87.6549,41.97024
7804,-87.6079,41.7513
7805,-87.704,41.81414
7806,-87.7114,41.80977
7807,-87.7151,41.85146
7808,-87.6216,41.81663
7809,-87.6604,41.98975
7810,-87.626,41.82365
7811,-87.6129,41.82396
7812,-87.6123,41.82382
7813,-87.6867,41.88636
7814,-87.7332,41.7558
7815,-87.7329,41.75665
7816,-87.6935,41.77898
7817,-87.6865,41.87737
7818,-87.6865,41.87836
7819,-87.6838,41.78067
7820,-87.6836,41.7816
7821,-87.685,42.02324
7822,-87.7094,42.00486
7823,-87.6778,41.92528
7824,-87.6994,41.89533
7825,-87.7184,41.90304
7826,-87.7066,41.89799
7827,-87.7068,41.90109
7828,-87.7067,41.90093
